gearilevel,talent,targetcount,pantheon,name,ilevel,fon,dps,relative
920,gg,3t,p0,Stat stick (No secondary),930,false,1131644,3207
920,gg,3t,p0,Stat stick (No secondary),935,false,1134229,2585
920,gg,3t,p0,Stat stick (No secondary),940,false,1139729,5500
920,gg,3t,p0,Stat stick (No secondary),945,false,1141438,1709
920,gg,3t,p0,Stat stick (No secondary),950,false,1145813,4375
920,gg,3t,p0,Stat stick (No secondary),955,false,1149517,3704
920,gg,3t,p0,Stat stick (No secondary),960,false,1154584,5067
920,gg,3t,p0,Stat stick (No secondary),965,false,1157738,3154
920,gg,3t,p0,Stat stick (No secondary),970,false,1162173,4435
920,gg,3t,p0,Stat stick (No secondary),975,false,1166828,4655
920,gg,3t,p0,Stat stick (No secondary),980,false,1171787,4959
920,gg,3t,p0,Stat stick (No secondary),985,false,1174598,2811
920,gg,3t,p0,Eye of Command,910,false,1153980,87648
920,gg,3t,p0,Eye of Command,915,false,1159566,5586
920,gg,3t,p0,Eye of Command,920,false,1163877,4311
920,gg,3t,p0,Eye of Command,925,false,1166137,2260
920,gg,3t,p0,Eye of Command,930,false,1169693,3556
920,gg,3t,p0,Eye of Command,935,false,1171725,2032
920,gg,3t,p0,Eye of Command,940,false,1176958,5233
920,gg,3t,p0,Eye of Command,945,false,1182264,5306
920,gg,3t,p0,Eye of Command,950,false,1186286,4022
920,gg,3t,p0,Eye of Command,955,false,1191381,5095
920,gg,3t,p0,Eye of Command,960,false,1194922,3541
920,gg,3t,p0,Eye of Command,965,false,1200457,5535
920,gg,3t,p0,Eye of Command,970,false,1205464,5007
920,gg,3t,p0,Eye of Command,975,false,1212036,6572
920,gg,3t,p0,Eye of Command,980,false,1217292,5256
920,gg,3t,p0,Eye of Command,985,false,1223576,6284
920,gg,3t,p0,Splinters of Agronax,910,false,1133783,67451
920,gg,3t,p0,Splinters of Agronax,915,false,1136909,3126
920,gg,3t,p0,Splinters of Agronax,920,false,1138284,1375
920,gg,3t,p0,Splinters of Agronax,925,false,1144182,5898
920,gg,3t,p0,Splinters of Agronax,930,false,1147822,3640
920,gg,3t,p0,Splinters of Agronax,935,false,1149433,1611
920,gg,3t,p0,Splinters of Agronax,940,false,1151966,2533
920,gg,3t,p0,Splinters of Agronax,945,false,1155099,3133
920,gg,3t,p0,Splinters of Agronax,950,false,1160769,5670
920,gg,3t,p0,Splinters of Agronax,955,false,1165680,4911
920,gg,3t,p0,Splinters of Agronax,960,false,1169695,4015
920,gg,3t,p0,Splinters of Agronax,965,false,1171308,1613
920,gg,3t,p0,Splinters of Agronax,970,false,1178079,6771
920,gg,3t,p0,Splinters of Agronax,975,false,1182569,4490
920,gg,3t,p0,Splinters of Agronax,980,false,1187668,5099
920,gg,3t,p0,Splinters of Agronax,985,false,1194744,7076
920,gg,3t,p0,Horn of Valor,910,false,1130138,63806
920,gg,3t,p0,Horn of Valor,915,false,1133049,2911
920,gg,3t,p0,Horn of Valor,920,false,1136497,3448
920,gg,3t,p0,Horn of Valor,925,false,1139061,2564
920,gg,3t,p0,Horn of Valor,930,false,1140368,1307
920,gg,3t,p0,Horn of Valor,935,false,1144600,4232
920,gg,3t,p0,Horn of Valor,940,false,1147341,2741
920,gg,3t,p0,Horn of Valor,945,false,1151078,3737
920,gg,3t,p0,Horn of Valor,950,false,1152032,954
920,gg,3t,p0,Horn of Valor,955,false,1156417,4385
920,gg,3t,p0,Horn of Valor,960,false,1159800,3383
920,gg,3t,p0,Horn of Valor,965,false,1164189,4389
920,gg,3t,p0,Horn of Valor,970,false,1168032,3843
920,gg,3t,p0,Horn of Valor,975,false,1170663,2631
920,gg,3t,p0,Horn of Valor,980,false,1175450,4787
920,gg,3t,p0,Horn of Valor,985,false,1181297,5847
920,gg,3t,p0,Void Stalker's Contract,910,false,1149669,83337
920,gg,3t,p0,Void Stalker's Contract,915,false,1151504,1835
920,gg,3t,p0,Void Stalker's Contract,920,false,1157881,6377
920,gg,3t,p0,Void Stalker's Contract,925,false,1161778,3897
920,gg,3t,p0,Void Stalker's Contract,930,false,1166721,4943
920,gg,3t,p0,Void Stalker's Contract,935,false,1171371,4650
920,gg,3t,p0,Void Stalker's Contract,940,false,1177304,5933
920,gg,3t,p0,Void Stalker's Contract,945,false,1181067,3763
920,gg,3t,p0,Void Stalker's Contract,950,false,1188110,7043
920,gg,3t,p0,Void Stalker's Contract,955,false,1192863,4753
920,gg,3t,p0,Void Stalker's Contract,960,false,1199347,6484
920,gg,3t,p0,Void Stalker's Contract,965,false,1204751,5404
920,gg,3t,p0,Void Stalker's Contract,970,false,1212664,7913
920,gg,3t,p0,Void Stalker's Contract,975,false,1219784,7120
920,gg,3t,p0,Void Stalker's Contract,980,false,1226004,6220
920,gg,3t,p0,Void Stalker's Contract,985,false,1234507,8503
920,gg,3t,p0,Swarming Plaguehive,910,false,1123822,57490
920,gg,3t,p0,Swarming Plaguehive,915,false,1126140,2318
920,gg,3t,p0,Swarming Plaguehive,920,false,1127468,1328
920,gg,3t,p0,Swarming Plaguehive,925,false,1130438,2970
920,gg,3t,p0,Swarming Plaguehive,930,false,1132127,1689
920,gg,3t,p0,Swarming Plaguehive,935,false,1134252,2125
920,gg,3t,p0,Swarming Plaguehive,940,false,1137116,2864
920,gg,3t,p0,Swarming Plaguehive,945,false,1140369,3253
920,gg,3t,p0,Swarming Plaguehive,950,false,1144155,3786
920,gg,3t,p0,Swarming Plaguehive,955,false,1147798,3643
920,gg,3t,p0,Swarming Plaguehive,960,false,1151370,3572
920,gg,3t,p0,Swarming Plaguehive,965,false,1155724,4354
920,gg,3t,p0,Swarming Plaguehive,970,false,1156549,825
920,gg,3t,p0,Swarming Plaguehive,975,false,1161129,4580
920,gg,3t,p0,Swarming Plaguehive,980,false,1163786,2657
920,gg,3t,p0,Swarming Plaguehive,985,false,1166043,2257
920,gg,3t,p0,Swarming Plaguehive,910,true,1133342,67010
920,gg,3t,p0,Swarming Plaguehive,915,true,1136831,3489
920,gg,3t,p0,Swarming Plaguehive,920,true,1138436,1605
920,gg,3t,p0,Swarming Plaguehive,925,true,1142213,3777
920,gg,3t,p0,Swarming Plaguehive,930,true,1145926,3713
920,gg,3t,p0,Swarming Plaguehive,935,true,1147541,1615
920,gg,3t,p0,Swarming Plaguehive,940,true,1149508,1967
920,gg,3t,p0,Swarming Plaguehive,945,true,1154295,4787
920,gg,3t,p0,Swarming Plaguehive,950,true,1160635,6340
920,gg,3t,p0,Swarming Plaguehive,955,true,1160159,0
920,gg,3t,p0,Swarming Plaguehive,960,true,1166746,6587
920,gg,3t,p0,Swarming Plaguehive,965,true,1167917,1171
920,gg,3t,p0,Swarming Plaguehive,970,true,1173321,5404
920,gg,3t,p0,Swarming Plaguehive,975,true,1177825,4504
920,gg,3t,p0,Swarming Plaguehive,980,true,1180728,2903
920,gg,3t,p0,Swarming Plaguehive,985,true,1186495,5767
920,gg,3t,p0,Arcanogolem Digit,910,false,1148174,81842
920,gg,3t,p0,Arcanogolem Digit,915,false,1153303,5129
920,gg,3t,p0,Arcanogolem Digit,920,false,1156100,2797
920,gg,3t,p0,Arcanogolem Digit,925,false,1158990,2890
920,gg,3t,p0,Arcanogolem Digit,930,false,1164329,5339
920,gg,3t,p0,Arcanogolem Digit,935,false,1170836,6507
920,gg,3t,p0,Arcanogolem Digit,940,false,1173976,3140
920,gg,3t,p0,Arcanogolem Digit,945,false,1179771,5795
920,gg,3t,p0,Arcanogolem Digit,950,false,1182900,3129
920,gg,3t,p0,Arcanogolem Digit,955,false,1191346,8446
920,gg,3t,p0,Arcanogolem Digit,960,false,1196513,5167
920,gg,3t,p0,Arcanogolem Digit,965,false,1203163,6650
920,gg,3t,p0,Arcanogolem Digit,970,false,1209012,5849
920,gg,3t,p0,Arcanogolem Digit,975,false,1216149,7137
920,gg,3t,p0,Arcanogolem Digit,980,false,1223898,7749
920,gg,3t,p0,Arcanogolem Digit,985,false,1228046,4148
920,gg,3t,p0,Arcanogolem Digit,910,true,1157896,91564
920,gg,3t,p0,Arcanogolem Digit,915,true,1160832,2936
920,gg,3t,p0,Arcanogolem Digit,920,true,1165960,5128
920,gg,3t,p0,Arcanogolem Digit,925,true,1168425,2465
920,gg,3t,p0,Arcanogolem Digit,930,true,1173629,5204
920,gg,3t,p0,Arcanogolem Digit,935,true,1175617,1988
920,gg,3t,p0,Arcanogolem Digit,940,true,1184651,9034
920,gg,3t,p0,Arcanogolem Digit,945,true,1190484,5833
920,gg,3t,p0,Arcanogolem Digit,950,true,1198384,7900
920,gg,3t,p0,Arcanogolem Digit,955,true,1203021,4637
920,gg,3t,p0,Arcanogolem Digit,960,true,1209003,5982
920,gg,3t,p0,Arcanogolem Digit,965,true,1216047,7044
920,gg,3t,p0,Arcanogolem Digit,970,true,1223612,7565
920,gg,3t,p0,Arcanogolem Digit,975,true,1231840,8228
920,gg,3t,p0,Arcanogolem Digit,980,true,1239463,7623
920,gg,3t,p0,Arcanogolem Digit,985,true,1246930,7467
920,gg,3t,p0,Bloodthirsty Instinct,910,false,1157978,91646
920,gg,3t,p0,Bloodthirsty Instinct,915,false,1160324,2346
920,gg,3t,p0,Bloodthirsty Instinct,920,false,1163503,3179
920,gg,3t,p0,Bloodthirsty Instinct,925,false,1168803,5300
920,gg,3t,p0,Bloodthirsty Instinct,930,false,1170372,1569
920,gg,3t,p0,Bloodthirsty Instinct,935,false,1177069,6697
920,gg,3t,p0,Bloodthirsty Instinct,940,false,1180636,3567
920,gg,3t,p0,Bloodthirsty Instinct,945,false,1183339,2703
920,gg,3t,p0,Bloodthirsty Instinct,950,false,1187560,4221
920,gg,3t,p0,Bloodthirsty Instinct,955,false,1192802,5242
920,gg,3t,p0,Bloodthirsty Instinct,960,false,1197962,5160
920,gg,3t,p0,Bloodthirsty Instinct,965,false,1202808,4846
920,gg,3t,p0,Bloodthirsty Instinct,970,false,1207213,4405
920,gg,3t,p0,Bloodthirsty Instinct,975,false,1214036,6823
920,gg,3t,p0,Bloodthirsty Instinct,980,false,1217497,3461
920,gg,3t,p0,Bloodthirsty Instinct,985,false,1225600,8103
920,gg,3t,p0,Cradle of Anguish,900,false,1148439,82107
920,gg,3t,p0,Cradle of Anguish,905,false,1150271,1832
920,gg,3t,p0,Cradle of Anguish,910,false,1154651,4380
920,gg,3t,p0,Cradle of Anguish,915,false,1156926,2275
920,gg,3t,p0,Cradle of Anguish,920,false,1161794,4868
920,gg,3t,p0,Cradle of Anguish,925,false,1165683,3889
920,gg,3t,p0,Cradle of Anguish,930,false,1166923,1240
920,gg,3t,p0,Cradle of Anguish,935,false,1171386,4463
920,gg,3t,p0,Cradle of Anguish,940,false,1179254,7868
920,gg,3t,p0,Cradle of Anguish,945,false,1179672,418
920,gg,3t,p0,Cradle of Anguish,950,false,1185392,5720
920,gg,3t,p0,Cradle of Anguish,955,false,1191356,5964
920,gg,3t,p0,Cradle of Anguish,960,false,1198772,7416
920,gg,3t,p0,Cradle of Anguish,965,false,1205160,6388
920,gg,3t,p0,Cradle of Anguish,970,false,1208744,3584
920,gg,3t,p0,Cradle of Anguish,975,false,1215288,6544
920,gg,3t,p0,Cradle of Anguish,980,false,1217754,2466
920,gg,3t,p0,Cradle of Anguish,985,false,1227792,10038
920,gg,3t,p0,Engine of Eradication,900,false,1114117,47785
920,gg,3t,p0,Engine of Eradication,905,false,1114387,270
920,gg,3t,p0,Engine of Eradication,910,false,1119416,5029
920,gg,3t,p0,Engine of Eradication,915,false,1121307,1891
920,gg,3t,p0,Engine of Eradication,920,false,1123890,2583
920,gg,3t,p0,Engine of Eradication,925,false,1124045,155
920,gg,3t,p0,Engine of Eradication,930,false,1125866,1821
920,gg,3t,p0,Engine of Eradication,935,false,1129680,3814
920,gg,3t,p0,Engine of Eradication,940,false,1131099,1419
920,gg,3t,p0,Engine of Eradication,945,false,1132164,1065
920,gg,3t,p0,Engine of Eradication,950,false,1136483,4319
920,gg,3t,p0,Engine of Eradication,955,false,1140160,3677
920,gg,3t,p0,Engine of Eradication,960,false,1139977,0
920,gg,3t,p0,Engine of Eradication,965,false,1143855,3878
920,gg,3t,p0,Engine of Eradication,970,false,1147406,3551
920,gg,3t,p0,Engine of Eradication,975,false,1149777,2371
920,gg,3t,p0,Engine of Eradication,980,false,1153415,3638
920,gg,3t,p0,Engine of Eradication,985,false,1158156,4741
920,gg,3t,p0,Eye of Skovald,910,false,1140054,73722
920,gg,3t,p0,Eye of Skovald,915,false,1142008,1954
920,gg,3t,p0,Eye of Skovald,920,false,1144859,2851
920,gg,3t,p0,Eye of Skovald,925,false,1149458,4599
920,gg,3t,p0,Eye of Skovald,930,false,1151889,2431
920,gg,3t,p0,Eye of Skovald,935,false,1151550,0
920,gg,3t,p0,Eye of Skovald,940,false,1159409,7859
920,gg,3t,p0,Eye of Skovald,945,false,1163439,4030
920,gg,3t,p0,Eye of Skovald,950,false,1168287,4848
920,gg,3t,p0,Eye of Skovald,955,false,1170436,2149
920,gg,3t,p0,Eye of Skovald,960,false,1175393,4957
920,gg,3t,p0,Eye of Skovald,965,false,1179096,3703
920,gg,3t,p0,Eye of Skovald,970,false,1184911,5815
920,gg,3t,p0,Eye of Skovald,975,false,1189335,4424
920,gg,3t,p0,Eye of Skovald,980,false,1195620,6285
920,gg,3t,p0,Eye of Skovald,985,false,1197366,1746
920,gg,3t,p0,Unstable Arcanocrystal,910,false,1147947,81615
920,gg,3t,p0,Unstable Arcanocrystal,915,false,1149061,1114
920,gg,3t,p0,Unstable Arcanocrystal,920,false,1151245,2184
920,gg,3t,p0,Unstable Arcanocrystal,925,false,1152880,1635
920,gg,3t,p0,Unstable Arcanocrystal,930,false,1154518,1638
920,gg,3t,p0,Unstable Arcanocrystal,935,false,1152724,0
920,gg,3t,p0,Unstable Arcanocrystal,940,false,1155119,2395
920,gg,3t,p0,Unstable Arcanocrystal,945,false,1159285,4166
920,gg,3t,p0,Unstable Arcanocrystal,950,false,1161332,2047
920,gg,3t,p0,Unstable Arcanocrystal,955,false,1162442,1110
920,gg,3t,p0,Unstable Arcanocrystal,960,false,1163650,1208
920,gg,3t,p0,Unstable Arcanocrystal,965,false,1165210,1560
920,gg,3t,p0,Unstable Arcanocrystal,970,false,1167345,2135
920,gg,3t,p0,Unstable Arcanocrystal,975,false,1170054,2709
920,gg,3t,p0,Unstable Arcanocrystal,980,false,1172504,2450
920,gg,3t,p0,Unstable Arcanocrystal,985,false,1173815,1311
920,gg,3t,p0,Darkmoon Deck: Dominion,900,false,1141592,75260
920,gg,3t,p0,Astral Alchemist Stone,935,false,1154794,88462
920,gg,3t,p0,Infernal Cinders,900,false,1103124,36792
920,gg,3t,p0,Infernal Cinders,905,false,1102250,0
920,gg,3t,p0,Infernal Cinders,910,false,1101939,0
920,gg,3t,p0,Infernal Cinders,915,false,1103660,1721
920,gg,3t,p0,Infernal Cinders,920,false,1104973,1313
920,gg,3t,p0,Infernal Cinders,925,false,1107104,2131
920,gg,3t,p0,Infernal Cinders,930,false,1108206,1102
920,gg,3t,p0,Infernal Cinders,935,false,1107351,0
920,gg,3t,p0,Infernal Cinders,940,false,1110812,3461
920,gg,3t,p0,Infernal Cinders,945,false,1112781,1969
920,gg,3t,p0,Infernal Cinders,950,false,1113152,371
920,gg,3t,p0,Infernal Cinders,955,false,1113889,737
920,gg,3t,p0,Infernal Cinders,960,false,1113543,0
920,gg,3t,p0,Infernal Cinders,965,false,1118979,5436
920,gg,3t,p0,Infernal Cinders,970,false,1118479,0
920,gg,3t,p0,Infernal Cinders,975,false,1120091,1612
920,gg,3t,p0,Infernal Cinders,980,false,1120715,624
920,gg,3t,p0,Infernal Cinders,985,false,1124952,4237
920,gg,3t,p0,Specter of Betrayal,900,false,1139228,72896
920,gg,3t,p0,Specter of Betrayal,905,false,1143650,4422
920,gg,3t,p0,Specter of Betrayal,910,false,1145214,1564
920,gg,3t,p0,Specter of Betrayal,915,false,1150763,5549
920,gg,3t,p0,Specter of Betrayal,920,false,1155394,4631
920,gg,3t,p0,Specter of Betrayal,925,false,1158543,3149
920,gg,3t,p0,Specter of Betrayal,930,false,1162783,4240
920,gg,3t,p0,Specter of Betrayal,935,false,1168140,5357
920,gg,3t,p0,Specter of Betrayal,940,false,1172284,4144
920,gg,3t,p0,Specter of Betrayal,945,false,1177396,5112
920,gg,3t,p0,Specter of Betrayal,950,false,1181778,4382
920,gg,3t,p0,Specter of Betrayal,955,false,1186701,4923
920,gg,3t,p0,Specter of Betrayal,960,false,1194202,7501
920,gg,3t,p0,Specter of Betrayal,965,false,1200768,6566
920,gg,3t,p0,Specter of Betrayal,970,false,1204828,4060
920,gg,3t,p0,Specter of Betrayal,975,false,1212155,7327
920,gg,3t,p0,Specter of Betrayal,980,false,1220933,8778
920,gg,3t,p0,Specter of Betrayal,985,false,1226884,5951
920,gg,3t,p0,Spectral Thurible,900,false,1138934,72602
920,gg,3t,p0,Spectral Thurible,905,false,1138968,34
920,gg,3t,p0,Spectral Thurible,910,false,1144072,5104
920,gg,3t,p0,Spectral Thurible,915,false,1147177,3105
920,gg,3t,p0,Spectral Thurible,920,false,1151700,4523
920,gg,3t,p0,Spectral Thurible,925,false,1152988,1288
920,gg,3t,p0,Spectral Thurible,930,false,1156030,3042
920,gg,3t,p0,Spectral Thurible,935,false,1161462,5432
920,gg,3t,p0,Spectral Thurible,940,false,1166436,4974
920,gg,3t,p0,Spectral Thurible,945,false,1169032,2596
920,gg,3t,p0,Spectral Thurible,950,false,1172603,3571
920,gg,3t,p0,Spectral Thurible,955,false,1174520,1917
920,gg,3t,p0,Spectral Thurible,960,false,1182755,8235
920,gg,3t,p0,Spectral Thurible,965,false,1187093,4338
920,gg,3t,p0,Spectral Thurible,970,false,1193501,6408
920,gg,3t,p0,Spectral Thurible,975,false,1195304,1803
920,gg,3t,p0,Spectral Thurible,980,false,1202966,7662
920,gg,3t,p0,Spectral Thurible,985,false,1207786,4820
920,gg,3t,p0,Tarnished Sentinel Medallion,900,false,1113152,46820
920,gg,3t,p0,Tarnished Sentinel Medallion,905,false,1114582,1430
920,gg,3t,p0,Tarnished Sentinel Medallion,910,false,1114019,0
920,gg,3t,p0,Tarnished Sentinel Medallion,915,false,1115410,1391
920,gg,3t,p0,Tarnished Sentinel Medallion,920,false,1117925,2515
920,gg,3t,p0,Tarnished Sentinel Medallion,925,false,1120404,2479
920,gg,3t,p0,Tarnished Sentinel Medallion,930,false,1123438,3034
920,gg,3t,p0,Tarnished Sentinel Medallion,935,false,1124213,775
920,gg,3t,p0,Tarnished Sentinel Medallion,940,false,1127767,3554
920,gg,3t,p0,Tarnished Sentinel Medallion,945,false,1130111,2344
920,gg,3t,p0,Tarnished Sentinel Medallion,950,false,1131488,1377
920,gg,3t,p0,Tarnished Sentinel Medallion,955,false,1134217,2729
920,gg,3t,p0,Tarnished Sentinel Medallion,960,false,1135696,1479
920,gg,3t,p0,Tarnished Sentinel Medallion,965,false,1139955,4259
920,gg,3t,p0,Tarnished Sentinel Medallion,970,false,1141681,1726
920,gg,3t,p0,Tarnished Sentinel Medallion,975,false,1144919,3238
920,gg,3t,p0,Tarnished Sentinel Medallion,980,false,1147667,2748
920,gg,3t,p0,Tarnished Sentinel Medallion,985,false,1149574,1907
920,gg,3t,p0,Tarnished Sentinel Medallion,900,true,1121045,54713
920,gg,3t,p0,Tarnished Sentinel Medallion,905,true,1121863,818
920,gg,3t,p0,Tarnished Sentinel Medallion,910,true,1124748,2885
920,gg,3t,p0,Tarnished Sentinel Medallion,915,true,1121806,0
920,gg,3t,p0,Tarnished Sentinel Medallion,920,true,1127025,5219
920,gg,3t,p0,Tarnished Sentinel Medallion,925,true,1130466,3441
920,gg,3t,p0,Tarnished Sentinel Medallion,930,true,1132440,1974
920,gg,3t,p0,Tarnished Sentinel Medallion,935,true,1131943,0
920,gg,3t,p0,Tarnished Sentinel Medallion,940,true,1138200,6257
920,gg,3t,p0,Tarnished Sentinel Medallion,945,true,1140678,2478
920,gg,3t,p0,Tarnished Sentinel Medallion,950,true,1141324,646
920,gg,3t,p0,Tarnished Sentinel Medallion,955,true,1146122,4798
920,gg,3t,p0,Tarnished Sentinel Medallion,960,true,1148939,2817
920,gg,3t,p0,Tarnished Sentinel Medallion,965,true,1152483,3544
920,gg,3t,p0,Tarnished Sentinel Medallion,970,true,1154460,1977
920,gg,3t,p0,Tarnished Sentinel Medallion,975,true,1156594,2134
920,gg,3t,p0,Tarnished Sentinel Medallion,980,true,1162127,5533
920,gg,3t,p0,Tarnished Sentinel Medallion,985,true,1165333,3206
920,gg,3t,p0,Terror From Below,900,false,1115280,48948
920,gg,3t,p0,Terror From Below,905,false,1115021,0
920,gg,3t,p0,Terror From Below,910,false,1118113,3092
920,gg,3t,p0,Terror From Below,915,false,1119478,1365
920,gg,3t,p0,Terror From Below,920,false,1121637,2159
920,gg,3t,p0,Terror From Below,925,false,1122004,367
920,gg,3t,p0,Terror From Below,930,false,1126514,4510
920,gg,3t,p0,Terror From Below,935,false,1127519,1005
920,gg,3t,p0,Terror From Below,940,false,1129360,1841
920,gg,3t,p0,Terror From Below,945,false,1131554,2194
920,gg,3t,p0,Terror From Below,950,false,1133222,1668
920,gg,3t,p0,Terror From Below,955,false,1138008,4786
920,gg,3t,p0,Terror From Below,960,false,1138900,892
920,gg,3t,p0,Terror From Below,965,false,1139117,217
920,gg,3t,p0,Terror From Below,970,false,1142974,3857
920,gg,3t,p0,Terror From Below,975,false,1146645,3671
920,gg,3t,p0,Terror From Below,980,false,1149174,2529
920,gg,3t,p0,Terror From Below,985,false,1155460,6286
920,gg,3t,p0,Terror From Below,900,true,1122631,56299
920,gg,3t,p0,Terror From Below,905,true,1122608,0
920,gg,3t,p0,Terror From Below,910,true,1126218,3610
920,gg,3t,p0,Terror From Below,915,true,1127585,1367
920,gg,3t,p0,Terror From Below,920,true,1130554,2969
920,gg,3t,p0,Terror From Below,925,true,1132724,2170
920,gg,3t,p0,Terror From Below,930,true,1134322,1598
920,gg,3t,p0,Terror From Below,935,true,1137282,2960
920,gg,3t,p0,Terror From Below,940,true,1139847,2565
920,gg,3t,p0,Terror From Below,945,true,1143904,4057
920,gg,3t,p0,Terror From Below,950,true,1145149,1245
920,gg,3t,p0,Terror From Below,955,true,1148815,3666
920,gg,3t,p0,Terror From Below,960,true,1152343,3528
920,gg,3t,p0,Terror From Below,965,true,1155745,3402
920,gg,3t,p0,Terror From Below,970,true,1156005,260
920,gg,3t,p0,Terror From Below,975,true,1161428,5423
920,gg,3t,p0,Terror From Below,980,true,1167636,6208
920,gg,3t,p0,Terror From Below,985,true,1171251,3615
920,gg,3t,p0,Tome of Unraveling Sanity,900,false,1134812,68480
920,gg,3t,p0,Tome of Unraveling Sanity,905,false,1137428,2616
920,gg,3t,p0,Tome of Unraveling Sanity,910,false,1139199,1771
920,gg,3t,p0,Tome of Unraveling Sanity,915,false,1143425,4226
920,gg,3t,p0,Tome of Unraveling Sanity,920,false,1145766,2341
920,gg,3t,p0,Tome of Unraveling Sanity,925,false,1149711,3945
920,gg,3t,p0,Tome of Unraveling Sanity,930,false,1153804,4093
920,gg,3t,p0,Tome of Unraveling Sanity,935,false,1159135,5331
920,gg,3t,p0,Tome of Unraveling Sanity,940,false,1159653,518
920,gg,3t,p0,Tome of Unraveling Sanity,945,false,1165809,6156
920,gg,3t,p0,Tome of Unraveling Sanity,950,false,1168970,3161
920,gg,3t,p0,Tome of Unraveling Sanity,955,false,1175668,6698
920,gg,3t,p0,Tome of Unraveling Sanity,960,false,1180048,4380
920,gg,3t,p0,Tome of Unraveling Sanity,965,false,1185235,5187
920,gg,3t,p0,Tome of Unraveling Sanity,970,false,1190745,5510
920,gg,3t,p0,Tome of Unraveling Sanity,975,false,1197353,6608
920,gg,3t,p0,Tome of Unraveling Sanity,980,false,1201530,4177
920,gg,3t,p0,Tome of Unraveling Sanity,985,false,1208579,7049
920,gg,3t,p0,Umbral Moonglaives,900,false,1161128,94796
920,gg,3t,p0,Umbral Moonglaives,905,false,1165048,3920
920,gg,3t,p0,Umbral Moonglaives,910,false,1169271,4223
920,gg,3t,p0,Umbral Moonglaives,915,false,1172880,3609
920,gg,3t,p0,Umbral Moonglaives,920,false,1177668,4788
920,gg,3t,p0,Umbral Moonglaives,925,false,1182106,4438
920,gg,3t,p0,Umbral Moonglaives,930,false,1186961,4855
920,gg,3t,p0,Umbral Moonglaives,935,false,1192598,5637
920,gg,3t,p0,Umbral Moonglaives,940,false,1196567,3969
920,gg,3t,p0,Umbral Moonglaives,945,false,1202196,5629
920,gg,3t,p0,Umbral Moonglaives,950,false,1209226,7030
920,gg,3t,p0,Umbral Moonglaives,955,false,1214191,4965
920,gg,3t,p0,Umbral Moonglaives,960,false,1220270,6079
920,gg,3t,p0,Umbral Moonglaives,965,false,1227529,7259
920,gg,3t,p0,Umbral Moonglaives,970,false,1233940,6411
920,gg,3t,p0,Umbral Moonglaives,975,false,1241590,7650
920,gg,3t,p0,Umbral Moonglaives,980,false,1247111,5521
920,gg,3t,p0,Umbral Moonglaives,985,false,1256626,9515
920,gg,3t,p0,Umbral Moonglaives,900,true,1181593,115261
920,gg,3t,p0,Umbral Moonglaives,905,true,1186193,4600
920,gg,3t,p0,Umbral Moonglaives,910,true,1192730,6537
920,gg,3t,p0,Umbral Moonglaives,915,true,1197944,5214
920,gg,3t,p0,Umbral Moonglaives,920,true,1202498,4554
920,gg,3t,p0,Umbral Moonglaives,925,true,1209765,7267
920,gg,3t,p0,Umbral Moonglaives,930,true,1216158,6393
920,gg,3t,p0,Umbral Moonglaives,935,true,1220663,4505
920,gg,3t,p0,Umbral Moonglaives,940,true,1229274,8611
920,gg,3t,p0,Umbral Moonglaives,945,true,1235966,6692
920,gg,3t,p0,Umbral Moonglaives,950,true,1242025,6059
920,gg,3t,p0,Umbral Moonglaives,955,true,1249191,7166
920,gg,3t,p0,Umbral Moonglaives,960,true,1258726,9535
920,gg,3t,p0,Umbral Moonglaives,965,true,1267548,8822
920,gg,3t,p0,Umbral Moonglaives,970,true,1276174,8626
920,gg,3t,p0,Umbral Moonglaives,975,true,1283759,7585
920,gg,3t,p0,Umbral Moonglaives,980,true,1294819,11060
920,gg,3t,p0,Umbral Moonglaives,985,true,1304962,10143
920,gg,3t,p0,Vial of Ceaseless Toxins,900,false,1124482,58150
920,gg,3t,p0,Vial of Ceaseless Toxins,905,false,1127726,3244
920,gg,3t,p0,Vial of Ceaseless Toxins,910,false,1131144,3418
920,gg,3t,p0,Vial of Ceaseless Toxins,915,false,1136046,4902
920,gg,3t,p0,Vial of Ceaseless Toxins,920,false,1139182,3136
920,gg,3t,p0,Vial of Ceaseless Toxins,925,false,1142674,3492
920,gg,3t,p0,Vial of Ceaseless Toxins,930,false,1146475,3801
920,gg,3t,p0,Vial of Ceaseless Toxins,935,false,1147519,1044
920,gg,3t,p0,Vial of Ceaseless Toxins,940,false,1153172,5653
920,gg,3t,p0,Vial of Ceaseless Toxins,945,false,1157382,4210
920,gg,3t,p0,Vial of Ceaseless Toxins,950,false,1163050,5668
920,gg,3t,p0,Vial of Ceaseless Toxins,955,false,1166370,3320
920,gg,3t,p0,Vial of Ceaseless Toxins,960,false,1171179,4809
920,gg,3t,p0,Vial of Ceaseless Toxins,965,false,1176702,5523
920,gg,3t,p0,Vial of Ceaseless Toxins,970,false,1181597,4895
920,gg,3t,p0,Vial of Ceaseless Toxins,975,false,1185867,4270
920,gg,3t,p0,Vial of Ceaseless Toxins,980,false,1190395,4528
920,gg,3t,p0,Vial of Ceaseless Toxins,985,false,1197797,7402
920,gg,3t,p0,Memento of Angerboda,910,false,1146822,80490
920,gg,3t,p0,Memento of Angerboda,915,false,1149677,2855
920,gg,3t,p0,Memento of Angerboda,920,false,1153310,3633
